id,input_text,Frame,tag
34254,As climate change continues to cause recordbreaking drought there are no easy solutions,Problem Frame,1
136783,Montana officials say killing animals that may carry disease as they leave the park is the only way to stem the flow,Problem Frame,1
129723,Carbon dioxide from burning oil gas and coal is a major driver of global warming,Problem Frame,1
82258,As fish cross political boundaries that can create a platform for conflict,Problem Frame,1
49919,A growing body of research has shown that extreme weather events worsened by climate change are contributing to a wide range of adverse health outcomes,Problem Frame,1
64540,Large parts of the economy still rely on fossil fuels and dont yet have obvious solutions,Problem Frame,1
104039,Trumps recent threats to impose tariffs on imports of European autos could trigger a trade war raising prices for all vehicles,Problem Frame,1
96302,Persistent warming in the Arctic is pushing the region into uncharted territory and increasingly affecting the continental United States scientists said Tuesday,Problem Frame,1
45843,They know exactly what priceless values they are sacrificing to maintain business as usual,Problem Frame,1
17835,No spring break Communities in Florida that were devastated by Hurricane Ian are struggling to rebuild the hotels and restaurants that powered the local economy,Problem Frame,1
107647,But migratory birds which often take their cues to fly north from the length of the day in their wintering grounds were not adjusting their migrations accordingly,Problem Frame,1
86503,Environmentalists argue that even exploration work such as new seismic studies could cause irreparable damage to the delicate tundra in Arctic Alaska,Problem Frame,1
114481,also has removed most mentions of the words climate change from its website,Problem Frame,1
6370,They cited accusations of racial discrimination at Tesla factories or the perception that he has allowed racist content to flourish on X,Problem Frame,1
104607,Other conservative groups including the Heritage Foundation have opposed the amendment calling it a climate policy inappropriately tacked onto a treaty to fix the ozone layer and arguing that phasing out HFCs could increase costs for consumers,Problem Frame,1
886,Seven years ago after a series of subway failures so severe that a stretch of 2017 came to be known as the Summer of Hell New York officials came up with a plan to make sure a crisis like that would never happen again,Problem Frame,1
44386,Even reducing the fishing deaths by as much as 80 percent would still lead to a 62 percent chance of extinction,Problem Frame,1
100125,Sutton facility has been a focus of increasing concern for environmentalists and regulators since last week when rains from Hurricane Florence caused a coal ash landfill at the site to erode spilling waste onto a local roadway,Problem Frame,1
41996,The thawing of permafrost or continuously frozen ground has destabilized homes and infrastructure built atop it,Problem Frame,1
91416,The story of Iowas effort to restore its campus shows how hard it is to come back from a disaster even with the universitys myriad resources,Problem Frame,1
18270,But placing them there often requires ladders or even scaffolding so sometimes people just put them on the inside and hope for the best,Problem Frame,1
134957,Otherwise were putting dirty polluting infrastructure into the next set of homes and it will be there and 50 years,Problem Frame,1
59396,The Florida Keys delivered a similar message to residents saying there wasnt enough money to elevate every county road above the rising sea,Problem Frame,1
121553,Every dimension of this fire season looks increasingly problematic from here on out said Daniel Swain a climate scientist at the University of California Los Angeles,Problem Frame,1
35060,And the chances would increase to as much as 1 in 5 the researchers said if the world reaches 2 degrees Celsius of warming as it is on track to do unless nations sharply reduce emissions,Problem Frame,1
74819,Companies will now have an incentive to run out the clock by delaying requests to submit data,Problem Frame,1
119375,Pruitt would have his hands full with the legal challenges of undoing the regulations themselves,Problem Frame,1
67250,Trumps support the coal industrys long decline has continued and even quickened,Problem Frame,1
22984,5 million Nigerians were displaced vast stretches of farmland were inundated and fuel and food distribution were disrupted,Problem Frame,1
86756,This year the federal government went further still warning that homeowners nationwide would eventually be on their own,Problem Frame,1
49576,Momentum is building for action even in industries like aviation which are particularly reliant on burning fossil fuels because powering planes solely with batteries especially for longhaul flights is tricky,Problem Frame,1
127382,The fungus that is the primary culprit  known as Batrachochytrium dendrobatidis or Bd  flourishes in cool weather and cannot withstand heat,Problem Frame,1
43941,Bruno KellyReutersIf companies cant track a commoditys origin they cant be certain that it was grown without eliminating trees,Problem Frame,1
34327,The city has tried different strategies Covering the lake bed in gravel,Solution Frame,0
117811,Within 30 days the United States could reenter the agreement and submit a new pledge for how the country plans to tackle climate change,Solution Frame,0
60944,Those include elevating homes on stilts which lets water pass underneath during flooding,Solution Frame,0
26721,Codes can also be used to require that new or renovated homes and major transport networks to be elevated higher off the ground and to ensure that electrical systems and generators are protected by waterproof paneling and placed above basement or ground level,Solution Frame,0
117820,But emissions could fall further if technologies like electric cars or solar power proliferate faster than expected or if Congress or a new administration enacts additional policies like a price on carbon,Solution Frame,0
8667,The amount of energy required to recycle aluminum for example is less than 5 percent of the energy needed to mine new ore from the ground,Solution Frame,0
22399,The plan involves an urgent sequence of actions that in theory will unfold like this Step 1 The Nature Conservancy a large environmental nonprofit takes out an insurance policy for the coral reefs surrounding the islands of Oahu Molokai Lanai Maui and Hawaii despite not owning those reefs which are on public land,Solution Frame,0
97562,But big reductions of greenhouse gases can make a difference  the difference say between four concurrent disasters in New York someday if we continue with business as usual and just one at a time if we change course,Solution Frame,0
15837,After the product was determined to be ecologically safe Glass Half Full installed a demonstration project on PointeauChien tribal land building a rain garden a glass gravel drain and garden beds,Solution Frame,0
69768,Each region has produced plans for dealing with social distancing and other measures,Solution Frame,0
31824,Its really shifting a very negative resource into one that is more positive for the community said Jeff Bishop chief executive of Key Capture Energy which plans to locate a 20megawatt battery storage project at a retired coal plant near Baltimore Md,Solution Frame,0
101348,My colleague Brad Plumer recommends this one from the great series 99 Invisible about planting oyster beds to protect shorelines from climate change,Solution Frame,0
113628,The United Kingdom and Canada said this week that they too would take steps to phase out coal,Solution Frame,0
27479,French and his colleagues at Green Forests Work a nonprofit group hope to aid the decadeslong effort to revive the American chestnut by bringing the trees back onto Appalachias former coal mines,Solution Frame,0
11337,Instead they say companies should just focus on directly cutting their own emissions,Solution Frame,0
21423,They would also have advantages over current nuclear plants that split rather than fuse atoms because the fuel needed for fusion is more readily available and the radioactive waste produced is far less dangerous and problematic,Solution Frame,0
65012,Get the latest news about climate change plus tips on how you can help,Solution Frame,0
69292,Get the latest news about climate change plus tips on how you can help,Solution Frame,0
109272,He sees a need to radically urgently adapt to the new normal grow fodder for the lean times build reservoirs to store water switch to crops that do well in Kenyas soil and not just maize the staple,Solution Frame,0
64072,has vowed to pursue tougher federal standards on new cars and trucks that if implemented could help reduce gasoline use and make electric vehicles more financially attractive,Solution Frame,0
104321,Get notified about extreme weather before it happens with custom alerts for places in the U,Solution Frame,0
104618,Energy savings can be so great that many municipalities offer financial incentives to homeowners for energy audits,Solution Frame,0
92329,With the help of a video that showed how to change the broken part the job took only about 15 minutes,Solution Frame,0
135771,Bidens signature climate law the 2022 Inflation Reduction Act which includes at least 370 billion in tax incentives to expand renewable energy such as wind and solar power as well as electric vehicles,Solution Frame,0
45544,Regan the administrator of the Environmental Protection Agency said in an interview Tuesday that he would begin to announce before the end of the year asuite of new policies to draw down emissions from electric utilities,Solution Frame,0
80132,along with the Department of Justice began entering agreements that let cities like these avoid fines by committing to detailed plans for reducing or eliminating the overflows,Solution Frame,0
90059,Smith of Swiss Re said that cities should take responsibility for protecting themselves from the rising toll of disasters rather than waiting for the federal government,Solution Frame,0
120780,Desalination is the only way to continue having large population centers in the region said Karen E,Solution Frame,0
77985,When Americans are forced to leave their homes because of flooding or fires and have nowhere else to go charitable organizations routinely open temporary shelters that usually consist of rows of cots in school gymnasiums churches convention centers or other large indoor spaces,Solution Frame,0
57433,The White House used the summit to promote global cooperation in the fight against climate change and declared that the United States would help vulnerable countries including India deal with the ravages of rising temperatures,Solution Frame,0
113438,For the world to meet its climate goals the country would almost certainly need to accelerate its efforts,Solution Frame,0
102037,This week she is installing sensors to measure sea level rise on the Georgia coast to help government officials manage disaster response,Solution Frame,0
3381,In short renewable sources are replacing coal the most polluting fossil fuel,Solution Frame,0
61565,But from a drive around his ranch it is clear that a big source of pride is the visible improvements he is seeing in the land,Solution Frame,0
66739,Biden has said he intends to assemble a climate world summit to press leaders of the big industrial nations to cut greenhouse gas emissions more aggressively,Solution Frame,0
77293,He said the agency should suspend reconstruction work in other parts of the country that are still recovering from previous disasters so it has people ready for this years storm season,Solution Frame,0
91167,But individuals can play a part too by reducing their own use of disposable plastics,Solution Frame,0
61837,Rhodium in particular is effective in reducing levels of nitrogen oxide from a gasoline cars tailpipe emissions,Solution Frame,0
3099,Baird said the funds could reduce Lincolns greenhouse gas emissions by 77 percent by 2050,Solution Frame,0
128784,Emergency medical workers and local officials across the country are spreading the word about cooling centers and swimming pools and stocking up on bottles of water to hand out to help offer relief from soaring temperatures and muggy weather,Solution Frame,0
690,MiamiDade County has hired a chief heat officer who is looking into ways to better prepare a county of 2,Solution Frame,0
120489,These wont save the immense boreal forests from global warming but they could help communities adapt,Solution Frame,0
73172,She has been one of the few people to ask proactively what can be done within the institution to change the foundation of what we do and how we do it,Solution Frame,0
125072,It will take more than a slightly bigger stake in one mine however large the mine may be to solve that,Solution Frame,0
121979,Keith founded Carbon Engineering a company that developed a process for pulling carbon dioxide from the atmosphere,Solution Frame,0
123491,The efforts which the White House called the first comprehensive strategy to tackle plastic use nationwide aim to reduce demand for disposable plastic items while also helping to create a market for substitutes that are reusable compostable or more easily recyclable,Solution Frame,0
100335,Get notified about extreme weather before it happens with custom alerts for places in the U,Solution Frame,0
41294,Julio Cusurichi Palacios president of the Native Federation of the Madre de Dios River and Tributaries a group formed by Indigenous communities in the region said the government should combat illegal mining with enforcement but also by strengthening alternative livelihoods for Indigenous and other local people,Solution Frame,0
55641,Obtaining these data will be key for science to provide the information needed to help these countries adapt,Solution Frame,0
66135,Get the latest news about climate change plus tips on how you can help,Solution Frame,0
70993,North Carolina South Carolina and Texas have since said they want to use that money to fund buyouts the purchasing and demolishing of homes exposed to storms among other things,Solution Frame,0
87394,Something technological is going to come and its going to save us said A,Solution Frame,0
19537,Getting better at being able to forecast those and getting the detail down to the watershed scale is really where we want to get to,Solution Frame,0
131275,Despite having almost limitless reserves of oil the kingdom is embracing solar and wind power partly in an effort to retain a leading position in the energy industry which is vitally important to the country but fast changing,Solution Frame,0
113969,Eric Thayer for The New York Times FEMA also began folding climate adaptation into a program that allows cities to receive discounts on their floodinsurance premiums if they take additional steps to reduce their flood risk,Solution Frame,0
52858,Encouraging more use of the prescribed fire that currently occurs in the state is the goal of S,Solution Frame,0
34765,And a record number of banks investors and companies at the United Nations climate talks in Glasgow last year committed to reaching net zero the point where their activities no longer add greenhouse gases to the atmosphere by 2050,Solution Frame,0
48611,But if she can also make transit better not just make it electric it can attract voters particularly working people who make up most of the electorate,Solution Frame,0
16280,President Biden wants to cut that pollution by about 50 percent from 2005 levels by the end of this decade and to eliminate emissions from the power sector by 2035,Solution Frame,0
85073,Nationwide the sale of cars that burn fossil fuels is to be banned by 2040,Solution Frame,0
130369,Versions of that device could eventually be used to spray the material skyward making clouds brighter so that they reflect more sunlight away from Earth,Solution Frame,0
95173,To tackle food waste it suggested help for farmers in poor and middleincome countries to better store their crops and get them to market while still fresh,Solution Frame,0
84420,A Marathon spokeswoman said the company was actively pursuing ways to reduce its emissions,Solution Frame,0
18387,The assessment calls for curtailing the project to three drill sites from five as well as reducing the proposed length of both gravel and ice roads pipelines and the length of airstrips to support the drilling,Solution Frame,0
92703,The good news is that there are many environmentally friendly options for parting ways with your electronic devices,Solution Frame,0
122363,Earlier this month when the tourism office of Copenhagen announced it would reward travelers with freebies for taking conscientious actions like using public transportation proponents of sustainable travel cheered the adoption of a strategy that would encourage responsible behavior,Solution Frame,0
54258,Williams cut down a tree to be used for dams that will slow stormwater runoff,Solution Frame,0
80706,In our interactive feature tracking the fires she called the blazes both a harbinger of what is to come and a signal that were already feeling some of the effects of climate change,Problem Frame,1
62213,Trump rolled back Obamaera auto pollution rules that had been modeled after Californias statelevel rules he then blocked the states authority from setting such rules,Problem Frame,1
40575,The United States is expected to experience as much sea level rise in the next 30 years as we saw over the span of the last century,Problem Frame,1
70302,Megan Twohey So what do they do once they get back to Detroit which is on fire,Problem Frame,1
39751,A similar share said they had experienced anxiety grief or other distress related to climate change,Problem Frame,1
127247,If we keep expanding and expanding it means we need more energy more water and more electricity especially for cooling,Problem Frame,1
41180,Why it matters The case shows how regulatory decisions that disregard global warming are increasingly vulnerable to legal challenges,Problem Frame,1
118515,Uncertainty over funding could disrupt plans for research at the national labs,Problem Frame,1
84288,Berman said would be to further imperil the financial health of places particularly poorer ones already struggling with flooding,Problem Frame,1
44473,Andrea Bill associate director of the Traffic Operations and Safety Laboratory at the University of WisconsinMadison said roundabouts sometimes led to more fenderbenders and sideswipes but saved people from paying a greater price,Problem Frame,1
4859,Last year more than half of the 128 scheduled cruise ship landings there were canceled mostly because of low water levels that made it impossible for the boats to reach the dock,Problem Frame,1
41373,During the course of a typical year threequarters of these emissions occur when the devices are shut off the study showed which could suggest leaky fittings and connections with gas service lines,Problem Frame,1
111017,Trump on a talk radio show saying he would be abusive to the Constitution,Problem Frame,1
51795,The report concluded that extreme weather events made worse by global warming would cause hundreds of billions of dollars a year in damage in the United States alone,Problem Frame,1
775,Experts say that the heat and dryness associated with climate change are producing larger and more intense wildfires and that wildfire seasons are becoming longer,Problem Frame,1
126501,Wiles There is no scenario where the country can achieve the kind of climate policy needed to actually solve the problem without a clear act of Congress,Problem Frame,1
133155,A billion dollars to pollute our states to pollute our country and to pollute this planet and to roll back progress in the open,Problem Frame,1
126873,s authority to regulate wetlands and socalled ephemeral streams means that about half the nations wetlands could be polluted or paved without federal penalty potentially harming thousands of species of plants and animals,Problem Frame,1
2518,They couldnt stop it which is unfortunate because it led to a good chunk of the town burning down,Problem Frame,1
100313,When governments do act it is often after disaster has already struck,Problem Frame,1
86017,The people who lived off the land cant live off it anymore,Problem Frame,1
23698,They are saddled with debt yet need to invest in a transition away from fossil fuels so they can lower the emissions that are heating the planet and causing so much damage in the first place,Problem Frame,1
12072,In yet another dire warning about the coming Atlantic hurricane season the National Oceanic and Atmospheric Administration on Thursday predicted that this year could see between 17 to 25 named tropical cyclones the most it has ever forecast in May for the Atlantic Ocean,Problem Frame,1
134679,it could clip the wings of startups just trying to get off the ground like Mast Reforestation the company I wrote about recently thats trying to use carbon markets to rebuild the entire supply chain for planting trees on burnedup lands in Western states,Problem Frame,1
50896,If a bloom occurs you have to move the animals out of here and find them a new water source Ms,Problem Frame,1
50919,2 to 9 times more likely now than it would have been more than a century ago before emissions of heattrapping gases warmed the world by more than 1 degree Celsius about 2 degrees Fahrenheit,Problem Frame,1
124301,Trump and his allies would adopt the opposite scrubbing climate from all federal functions and promoting fossil fuels,Problem Frame,1
52671,It just costs five times as much as it did last year,Problem Frame,1
53052,Under the Trump plan to log that oldgrowth forest we would have been emitting the carbon equivalent of putting 50000 new vehicles on the road per year said Dominick DellaSala a scientist with the Earth Island Institute a nonprofit environmental organization,Problem Frame,1
96658,Scientists described the quickening rate of carbon dioxide emissions in stark terms comparing it to a speeding freight train and laying part of the blame on an unexpected surge in the appetite for oil as people around the world not only buy more cars but also drive them farther than in the past  more than offsetting any gains from the spread of electric vehicles,Problem Frame,1
122855,Trumps moves to upend federal bureaucracy touch off fear and confusion,Problem Frame,1
9342,Hassan who had been transporting spools of rope despite warnings that he was not equipped for such high altitude died,Problem Frame,1
34900,The hovercraft handled about two dozen evacuations for several years before being abandoned in 2010 as too costly and incapable of operating in high seas or winds,Problem Frame,1
75628,WASHINGTON  The Trump administration will not impose any limits on perchlorate a toxic chemical compound that contaminates water and has been linked to fetal and infant brain damage according to two Environmental Protection Agency staff members familiar with the decision,Problem Frame,1
19774,By 2018 the mine had become in the words of United States attorneys working on the case a bastion of unreported injuries and malfeasance,Problem Frame,1
103978,Obamas Clean Power Plan the Trump administration is essentially accepting for now that the federal government is legally obligated to take action to address the greenhouse gases that cause global warming even as President Trump has dismissed established climate science,Problem Frame,1
21222,Such monitoring was missing from the agreement reached at the last biodiversity COP which is widely considered to be a big part of why that deal failed to meet any of its targets at the global level,Problem Frame,1
117584,The Kemper County plant built to take advantage of a strip coal mine next door was three years behind schedule and at a cost of about 7,Problem Frame,1
15509,Allowing commercial fishing in places conserved under 30x30 he said is padding the numbers,Problem Frame,1
19707,but that means letting in a lot of pollution from the street,Problem Frame,1
80525,Eastern European countries particularly Poland and the Czech Republic still rely heavily on coal,Problem Frame,1
36399,About 20 percent of reptile species risk extinction mainly because people are taking away their habitats for agriculture urban development and logging according to the first global reptile assessment of its kind,Problem Frame,1
118890,Warming is occurring about twice as fast in the Arctic as elsewhere and sea ice in the Arctic Ocean has been declining by about 13 percent per decade since the 1980s,Problem Frame,1
53398,Such extreme weather conditions will become more frequent and intense scientists say as climate change driven by humans burning fossil fuels wreaks havoc on animals and humans alike,Problem Frame,1
72054,He called the rollback the product of the most procedurally problematic process my office has ever reviewed,Problem Frame,1
121771,While it can seem like the stuff of science fiction ambitious proposals to alter the planets climate are increasingly being taken seriously as the effects of global warming grow more acute,Problem Frame,1
58366,Farther north however the loss of snow ice and permafrost will upend the traditions of Indigenous peoples and threaten infrastructure,Problem Frame,1
33555,Activist arrested The prosecution of Vietnams most prominent environmental activist as well as others has cast doubt on the countrys commitment to cut coal,Problem Frame,1
102068,The continents power supply is overstretched as airconditioners are cranked up,Problem Frame,1
62506,In a recent study his team found that many utilities and vehicle fleet managers planning to go electric have yet to fully grapple with all the challenges involved,Problem Frame,1
15370,When burned coal generates more carbon dioxide than any other fuel source,Problem Frame,1
110343,Tuvaluans he said Are suffering a whole gamut of problems associated with climate change,Problem Frame,1
130852,Balkan countries like Bulgaria and Serbia are behind the rest of the continent in transitioning to renewable energy,Problem Frame,1
115170,Just a day after his electoral victory the Auto Alliance reached out to the presidentelect urging him to rework the standards calling them a substantial challenge for the auto industry,Problem Frame,1
61461,Tamir Kalifa for The New York Times By Brad Plumer and Hiroko Tabuchi A recordbreaking winter storm has devastated Texas this week crippling the states electric grid and triggering rolling blackouts that have left millions of Texans without power amid dangerously cold temperatures,Problem Frame,1
19203,Black communities at risk A new study shows that a large flooding event in Southern California would disproportionately harm Black residents,Problem Frame,1
74168,Whats more that loss of sea ice has persisted with only slight increases in coverage each summer since then,Problem Frame,1
30861,This poses a risk for flood mitigation efforts as local governments may not be aware of the future flash flood risk said Zhi Li lead author of the 2022 study,Problem Frame,1
67376,If left unsupervised the global trade in used vehicles could have stark consequences for both climate change and public health in the decades ahead the reports authors said,Problem Frame,1
46641,But while natural gas is less polluting than coal it is still a fossil fuel that produces carbon dioxide emissions that are warming up the planet,Problem Frame,1
41276,The mercury is released into the air by miners searching for gold along nearby riverbanks,Problem Frame,1
105571,home to about 37000 people are continuing to encourage their residents to recycle as usual but the materials are winding up in landfills anyway,Problem Frame,1
89453,Ebell said his group had succeeded in influencing the rulemaking in particular convincing the Trump administration that forcing automakers to build cleaner cars will lead to more highway accidents and deaths,Problem Frame,1
116281,There are only a handful of options in terms of generating revenue for broadbased tax reform and theyre all very close to dead on arrival,Problem Frame,1
132042,People who advocate for the homeless said they feared those evicted would settle in along treeless railroad tracks in Reno which could lead to heatrelated health problems during summer months,Problem Frame,1
70879,Bags were everywhere  in the air clinging to trees clogging waterways and causing flooding,Problem Frame,1
27401,He also identified several reasons the recovery has been a slog,Problem Frame,1
79420,Financial institutions worldwide are coming under growing pressure from shareholders and activists to pull money from highemitting industries,Problem Frame,1
55245,Rather the differences may flow from the realities of real estate municipal finance and the challenges of navigating the federal bureaucracy,Problem Frame,1
4232,Hertz and other rental car companies found that offering customers electric vehicles at a profit was more difficult than they had expected,Problem Frame,1
102251,The president in the past has dismissed climate change as a hoax and his top cabinet officials have questioned the established science that rising global temperatures are caused by human activity,Problem Frame,1
60822,Joel Merriman the director of the BirdSmart Wind Energy Campaign at the American Bird Conservancy said in an email on Monday that condors were at risk from the turbines because they spend much of their time looking for food making them candidates for collisions,Problem Frame,1
47888,Across much of the Atlantic Ocean from Cuba to Texas and Florida to Newfoundland hurricanes and tropical storms have flooded streets taken out the power and caused serious damage to cities this year,Problem Frame,1
52370,On Tuesday came the heaviest rainfall on record in central China sweeping away cars inundating the subway and shutting down power in Zhengzhou a city of five million,Problem Frame,1
10063,The bigger concern is that if we dont plan differently for this very fastincreasing load the grid wont be ready in time to support the transition,Problem Frame,1
54001,In parts of the state chiefly in the San Joaquin Valley at the southern end of the Central Valley more groundwater is taken out than nature can replenish,Problem Frame,1
13524,Most were driven by a sincere horror of how waterclosets polluted the rivers and wasted the Godgiven nutrients in human excreta,Problem Frame,1
30506,Other stations beat their own local records by 5 to 7 degrees Fahrenheit,Problem Frame,1
25665,In fact the state had no regulatory framework in place to oversee the underground injection of water,Problem Frame,1
50124,New Yorks subway system built a century ago was also not designed to handle more extreme rainfall fueled by climate change,Problem Frame,1
123829,Last year Republicans tried to slash Amtrak funding by 64 percent  and reduce the money allocated to the Northeast Corridor by 92 percent,Problem Frame,1
85173,Measuring 610 square miles D28 is slightly larger than Oahu Hawaii and some are worried that its fracture from the Amery Ice Shelf is a signal of climate change,Problem Frame,1
17403,The implications are so dramatic and there are all these tipping points that once you hit them theyre effectively irreversible,Problem Frame,1
133300,Those cuts combined with a slowdown in the growth of electric car sales have made it extremely hard for G,Problem Frame,1
82885,Now I need to find a way to cross the Atlantic in November If anyone could help me find transport I would be so grateful,Problem Frame,1
49517,There are many many years of leaves and broken trees and theyre like like so flammable,Problem Frame,1
118364,With the world watching nervously the feuding among the presidents aides further exposed the fault lines of a chaotic decisionmaking process that has swirled around Mr,Problem Frame,1
119533,Trump made clear that the United States had no intention of meeting the commitments that his predecessor had made to curb planetwarming carbon dioxide pollution turning denials of climate change into national policy,Problem Frame,1
79650,These trumpedup charges were always a sham  a blatant attempt by the Trump administration to prevent more automakers from joining California and agreeing to stronger emissions standards he said in a statement,Problem Frame,1
113279,4 degrees Fahrenheit this century an outcome that carries far greater risks of destabilizing ice sheets in Greenland and Antarctica drastic sealevel rise and more extreme heat waves and droughts,Problem Frame,1
111725,Murray railed against that decision saying it would lead to the decommissioning of coal and nuclear power plants,Problem Frame,1
13618,They are essentially dumping debris and other things into the ocean to create new land which has a lot of problems she said,Problem Frame,1
47492,So if leaders dont commit to bold steps now when so much global attention is focused on Glasgow many fear the world will barrel toward dangerous levels of warming,Problem Frame,1
89442,The atmosphere is warming because of greenhouse gas emissions linked to human activity and climate change is already contributing to extreme weather globally including stronger storms more extensive flooding and heat waves,Problem Frame,1
135797,At a time when everyone agrees that it takes too long to build infrastructure in this country the administrations new NEPA regulations will take us backward Mr,Problem Frame,1
20787,Some scientists say Arctic warming is causing disruptions in the vortex through the changes in the polar jet stream,Problem Frame,1
33644,What feels certain he said is that the current methods of acquiring fertilizer will be replaced because they are so unsustainable,Problem Frame,1
128002,And all along the ride they logged elevated levels of ozone the main ingredient of smog as well as cancercausing formaldehyde  both of which form readily in hot weather,Problem Frame,1
56998,The numbers Climate change is making heat waves more frequent and intense,Problem Frame,1
99722,Trump arguing that a onesided approach to the Renewable Fuel Standard which requires that refiners blend increasing amounts of ethanol and other biofuels into the nations gasoline and diesel supply is misguided,Problem Frame,1
55936,WASHINGTON  The notion of wind farms churning in the Pacific Ocean creating clean energy to power homes and businesses has long been dismissed because of logistical challenges posed by a deep ocean floor and opposition from the military which prefers no obstacles for its Navy ships,Problem Frame,1
64529,Virtually all of the 200 remaining coalburning power plants would have to shut down by 2030,Problem Frame,1
92344,Joe van Eeckhout for The New York Times By Kendra PierreLouis It seems inevitable that the rising seas and wildfires linked to climate change will eventually cause large numbers of Americans to move,Problem Frame,1
16638,But millions of pounds of plastic from packaging still end up in rivers oceans and landfills,Problem Frame,1
65809,Trump as he pursued his democracydefying effort to subvert the will of the American electorate and claim another term,Problem Frame,1
106701,His responses however rarely offered direct answers to questions about accusations of excessive spending or conflicts of interest,Problem Frame,1
49908,In the editorial they raised concerns not only about the direct health consequences of rising temperatures including heatrelated mortality pregnancy complications and cardiovascular disease but also the indirect costs including the effects that soil depletion could have on malnutrition and the possibility that widespread destruction of habitats could increase the likelihood of future pandemics,Problem Frame,1
57585,American credibility has been battered by years of joining and then abandoning efforts to tackle climate change if the United States does not meet its new goals or if it reverses course once again with a new administration trust from the international community would plunge still further,Problem Frame,1
119012,But when he lost his union job in the early 1990s he found himself settling for shorterterm work at lower wages,Problem Frame,1
68419,ImageBear LeVangie pointed to a fungus on a maple tree a sign of decay,Problem Frame,1
28347,Though key to Chiles economy it has put a strain on water resources in some of the countrys most vulnerable regions,Problem Frame,1
54369,His administration scrubbed the words from federal websites tried to censor testimony to Congress and mocked the science linking rising fossil fuel emissions to a warming planet,Problem Frame,1
87653,That could lead to a nightmare situation for automakers Years of regulatory uncertainty and a United States auto market that effectively split,Problem Frame,1
94155,Climate change will lead to instability in parts of the world that are fairly predictable,Problem Frame,1
92844,He has been dogged through his tenure by accusations of conflicts of interest,Problem Frame,1
70812,Confronting a climate crisis that threatens the fossil fuel industry oil companies are racing to make more plastic,Problem Frame,1
105437,Back in February we reported on how global warming was messing up the outdoor skating season in Canada and the northern United States,Problem Frame,1
60001,In the last few years he said he has seen lots of sea grass and many other species virtually disappear from the shoreline,Problem Frame,1
128452,He was still reeling when a week later menacing emails began arriving in his inbox,Problem Frame,1
6843,Sediments or excess phosphorus from fertilizer run off on farms could accumulate in dry channels until a heavy rainstorm picks up the pollutants and washes them into larger waterways,Problem Frame,1
77489,I am the last part of my immediate nuclear family so if I got sick I would truly be relying on others to care for me,Problem Frame,1
46581,7 degrees Fahrenheit it will significantly increase the likelihood of far worse climate catastrophes that could exacerbate hunger disease and conflict,Problem Frame,1
31298,The cascading effects of the war and the coronavirus pandemic on energy and food prices have punished the worlds poorest citizens the most,Problem Frame,1
20299,Intense rainfall during droughts is dangerous because parched ground becomes less absorbent and more prone to runoff and landslides,Problem Frame,1
120096,There are concerns that new floodplains would take farmland out of production and that allowing benign flooding would reduce the amount of reservoir water available for agriculture and other uses,Problem Frame,1
9830,Though policies to address environmental challenges havent been a top priority for Modi so far he is likely to face more pressure particularly from farmers who are facing unpredictable weather and dwindling groundwater supplies,Problem Frame,1
66762,Californias struggles are a preview of the threat that climate change poses to the longterm economic health of communities around the country,Problem Frame,1
43531,Until it was banned in 1978 leadbased paint was used in residential homes where it poses a hazard to anyone who might ingest paint chips or inhale lead in dust,Problem Frame,1
121860,He developed a fever and a severe headache and his muscles began to ache,Problem Frame,1
11830,During last Julys heat wave the Acropolis was forced to close between midday and the early evening to protect visitors after some of them collapsed from the heat,Problem Frame,1
79451,Oil sands extraction leads to about 70 percent more greenhouse gas per unit of energy on average than the global mean according to research published in the journal Science in 2018 using data from 2015,Problem Frame,1
79195,Carlos OsorioAssociated Press And by allowing more pollution into the air the rule would measurably contribute to more premature deaths from lung and respiratory illnesses piling on more societal and economic costs,Problem Frame,1
93101,This past week levees like the one to the right breached,Problem Frame,1
61941,The resulting sudden tsunami could be deadly for any hunters or fishing boats in the area and could destroy coastal villages,Problem Frame,1
71084,Mostly they lack health insurance and they live amid chronic pollution making them susceptible to a host of respiratory ailments,Problem Frame,1
50252,If we would have another flood and lose 200 people he said we would be in dire need,Problem Frame,1
81974,Thick smoke from the Camp Fire blanketed the San Francisco Bay Area for weeks,Problem Frame,1
19117,Most worrisome climate advocates said is that the agency has yet to propose rules to limit greenhouse gas emissions from new gasfired power plants and existing coal and gas plants  measures that energy analysts say will be necessary to eliminate fossil fuels from the electricity sector by 2035 as Mr,Problem Frame,1
59240,ImageThe administration may have a tough time persuading state and local governments which control most transportation spending to shift focus away from roads,Problem Frame,1
61119,Her detractors have zeroed in on her activism especially her forthright denunciations of any and all oil and gas exploration on public land and her fierce opposition to the natural gas extraction method known as hydraulic fracturing or fracking,Problem Frame,1
35615,And in the case of oil and gas wells and other assets nearing the end of their lives they argue corporations shouldnt be allowed to hand off cleanup responsibilities to operators that may not have the resources or intent to invest in the cleanup work,Problem Frame,1
7519,Those amenities put in place for people who had registered for the hajj did not necessarily account for the large numbers of pilgrims who descended on Mecca without permits,Problem Frame,1
3804,now when time is short to contain global warming could have dire consequences,Problem Frame,1
113832,As many as 8000 children were exposed to unsafe levels of lead in Flint Mich,Problem Frame,1
75483,Over the years he prevented construction of nuclear plants or shut them down calling them uneconomical and dangerous,Problem Frame,1
